year,state,proportion_democrat_president,resident_population,percent_change_resident_population,resident_population_density,resident_population_density_rank,republican_candidate,democratic_candidate,democratic_candidate_normalized,republican_candidate_normalized,pct_dem_in_polls,dem_prop_4_years_prior,dem_prop_8_years_prior,dem_prop_12_years_prior
2016,NEW YORK,0.6341150649977537,19378102.0,2.1,411.2,9.0,"TRUMP, DONALD J.","CLINTON, HILLARY",HILLARY CLINTON,DONALD TRUMP,0.5416472999999999,0.6604269487027739,0.6576385737978426,0.5982979065644611
2016,NORTH CAROLINA,0.4809625419628128,9535483.0,18.5,196.1,17.0,"TRUMP, DONALD J.","CLINTON, HILLARY",HILLARY CLINTON,DONALD TRUMP,0.4644271,0.48965965096995,0.5016596330006732,0.4375802799815888
2016,NORTH DAKOTA,0.3019075710348025,672591.0,4.7,9.7,49.0,"TRUMP, DONALD J.","CLINTON, HILLARY",HILLARY CLINTON,DONALD TRUMP,0.2920324,0.3988879171108827,0.4559134371803188,0.3609064585005671
2016,OHIO,0.4573231542286409,11536504.0,1.6,282.3,12.0,"TRUMP, DONALD J.","CLINTON, HILLARY",HILLARY CLINTON,DONALD TRUMP,0.4263316,0.5151405676924949,0.5233384076225412,0.4894125599521079
2016,OKLAHOMA,0.3069526276167186,3751351.0,8.7,54.7,37.0,"TRUMP, DONALD J.","CLINTON, HILLARY",HILLARY CLINTON,DONALD TRUMP,0.3079534,0.3322768025698344,0.343549188773065,0.3442959833524394
2016,OREGON,0.5615583894505436,3831074.0,12.0,39.9,41.0,"TRUMP, DONALD J.","CLINTON, HILLARY",HILLARY CLINTON,DONALD TRUMP,0.4589365,0.5627116717874738,0.5841372117722718,0.5210862577445008
2016,PENNSYLVANIA,0.4962446419250984,12702379.0,3.4,283.9,11.0,"TRUMP, DONALD J.","CLINTON, HILLARY",HILLARY CLINTON,DONALD TRUMP,0.4650475999999999,0.5273193400189182,0.5522970381548445,0.5125828209706239
2016,RHODE ISLAND,0.5831070409265982,1052567.0,0.4,1018.1,4.0,"TRUMP, DONALD J.","CLINTON, HILLARY",HILLARY CLINTON,DONALD TRUMP,0.4745552,0.6401674597888212,0.6419813750914577,0.6057751057587814
2016,SOUTH CAROLINA,0.4253974363947598,4625364.0,15.3,153.9,22.0,"TRUMP, DONALD J.","CLINTON, HILLARY",HILLARY CLINTON,DONALD TRUMP,0.4116662,0.4469174529543462,0.4545557081079087,0.4136354174025079
2016,SOUTH DAKOTA,0.3402814192056875,814180.0,7.9,10.7,48.0,"TRUMP, DONALD J.","CLINTON, HILLARY",HILLARY CLINTON,DONALD TRUMP,0.3246562999999999,0.4078150086180476,0.4570429276588462,0.3908670919890631
2016,TENNESSEE,0.3637565695473801,6346105.0,11.5,153.9,21.0,"TRUMP, DONALD J.","CLINTON, HILLARY",HILLARY CLINTON,DONALD TRUMP,0.3900087,0.3964892847370595,0.4236852819764554,0.4281455454525927
2016,TEXAS,0.4528677442202801,25145561.0,20.6,96.3,28.0,"TRUMP, DONALD J.","CLINTON, HILLARY",HILLARY CLINTON,DONALD TRUMP,0.3862469999999999,0.4199210278489361,0.4406406324905928,0.3848980810289008
2016,UTAH,0.3761710165458871,2763885.0,23.8,33.6,43.0,"TRUMP, DONALD J.","CLINTON, HILLARY",HILLARY CLINTON,DONALD TRUMP,0.2691846,0.2537381110485252,0.3547363862725993,0.2665356083987796
2016,VERMONT,0.6518642632382037,625741.0,2.8,67.9,32.0,"TRUMP, DONALD J.","CLINTON, HILLARY",HILLARY CLINTON,DONALD TRUMP,0.5518666,0.6824725882639062,0.688991817393381,0.6030100213925116
2016,VIRGINIA,0.528263762771547,8001024.0,13.0,202.6,16.0,"TRUMP, DONALD J.","CLINTON, HILLARY",HILLARY CLINTON,DONALD TRUMP,0.4726719,0.5196737668876448,0.5318258440612755,0.4586630328646994
2016,WASHINGTON,0.5878693120006476,6724540.0,14.1,101.2,27.0,"TRUMP, DONALD J.","CLINTON, HILLARY",HILLARY CLINTON,DONALD TRUMP,0.5027108,0.5762829827062185,0.5875202680210895,0.5364653768345296
2016,WEST VIRGINIA,0.2783894774870422,1852994.0,2.5,77.1,31.0,"TRUMP, DONALD J.","CLINTON, HILLARY",HILLARY CLINTON,DONALD TRUMP,0.2861783,0.3632570236795726,0.4332625623286275,0.4352028937025451
2016,WISCONSIN,0.4959201096197028,5686986.0,6.0,105.0,25.0,"TRUMP, DONALD J.","CLINTON, HILLARY",HILLARY CLINTON,DONALD TRUMP,0.4656556,0.5346342998287241,0.5705567824781841,0.5019180327426924
2016,WYOMING,0.2429468037084621,563626.0,14.1,5.8,51.0,"TRUMP, DONALD J.","CLINTON, HILLARY",HILLARY CLINTON,DONALD TRUMP,0.2207957,0.2207957,0.3343797664490409,0.2207957
2020,ALABAMA,0.3708862516664528,4779736.0,7.5,94.4,29.0,"TRUMP, DONALD J.","BIDEN, JOSEPH R. JR",JOSEPH BIDEN,DONALD TRUMP,0.3778223,0.3562585640603926,0.3878377146656229,0.3910909724642732
2020,ALASKA,0.4473815127615069,710231.0,13.3,1.2,52.0,"TRUMP, DONALD J.","BIDEN, JOSEPH R. JR",JOSEPH BIDEN,DONALD TRUMP,0.4350767,0.4161434528893193,0.4350767,0.389352150834029
2020,ARIZONA,0.5015683167912931,6392017.0,24.6,56.3,35.0,"TRUMP, DONALD J.","BIDEN, JOSEPH R. JR",JOSEPH BIDEN,DONALD TRUMP,0.4872237,0.481108795538633,0.4538661977629681,0.4568609928038368
2020,ARKANSAS,0.3578756672201685,2915918.0,9.1,56.0,36.0,"TRUMP, DONALD J.","BIDEN, JOSEPH R. JR",JOSEPH BIDEN,DONALD TRUMP,0.362072,0.3571486231022953,0.3784559464877038,0.3982827938928274
2020,CALIFORNIA,0.6490891136066756,37253956.0,10.0,239.1,13.0,"TRUMP, DONALD J.","BIDEN, JOSEPH R. JR",JOSEPH BIDEN,DONALD TRUMP,0.6162906,0.6612822054272989,0.6187281116329663,0.622784495915854
2020,COLORADO,0.5693831949230015,5029196.0,16.9,48.5,39.0,"TRUMP, DONALD J.","BIDEN, JOSEPH R. JR",JOSEPH BIDEN,DONALD TRUMP,0.5362617000000001,0.5268333337268244,0.5274798831420252,0.5455063469317343
2020,CONNECTICUT,0.6019504908807785,3574097.0,4.9,738.1,6.0,"TRUMP, DONALD J.","BIDEN, JOSEPH R. JR",JOSEPH BIDEN,DONALD TRUMP,0.5838586,0.5714154751726364,0.587725774769071,0.6131833824975418
2020,DELAWARE,0.5962674416498447,897934.0,14.6,460.8,8.0,"TRUMP, DONALD J.","BIDEN, JOSEPH R. JR",JOSEPH BIDEN,DONALD TRUMP,0.5869788,0.5599862144368122,0.5869788,0.6263813864988855
2020,DISTRICT OF COLUMBIA,0.9446695384761944,601723.0,5.2,9856.5,1.0,"TRUMP, DONALD J.","BIDEN, JOSEPH R. JR",JOSEPH BIDEN,DONALD TRUMP,0.9074213,0.9569518834185408,0.9258764920211752,0.9074213
2020,FLORIDA,0.4830524533785844,18801310.0,17.6,350.6,10.0,"TRUMP, DONALD J.","BIDEN, JOSEPH R. JR",JOSEPH BIDEN,DONALD TRUMP,0.4909161999999999,0.4938116452722452,0.5044225213936623,0.514196600308993
2020,GEORGIA,0.5011932966290864,9687653.0,18.3,168.4,20.0,"TRUMP, DONALD J.","BIDEN, JOSEPH R. JR",JOSEPH BIDEN,DONALD TRUMP,0.4857144,0.4733882740069678,0.4604335090194327,0.4737166448918821
2020,HAWAII,0.6503266464651488,1360301.0,12.3,211.8,15.0,"TRUMP, DONALD J.","BIDEN, JOSEPH R. JR",JOSEPH BIDEN,DONALD TRUMP,0.6427527999999999,0.6744133745053545,0.7170384850107442,0.7299372587845542
2020,IDAHO,0.3412285707492213,1567582.0,21.1,19.0,46.0,"TRUMP, DONALD J.","BIDEN, JOSEPH R. JR",JOSEPH BIDEN,DONALD TRUMP,0.3827272,0.3168982331919441,0.3357861315642467,0.3697541019497945
2020,ILLINOIS,0.5865904373280693,12830632.0,3.3,231.1,14.0,"TRUMP, DONALD J.","BIDEN, JOSEPH R. JR",JOSEPH BIDEN,DONALD TRUMP,0.5500271999999999,0.5902005139071148,0.585775233921169,0.6273426404455936
2020,INDIANA,0.4180495199255704,6483802.0,6.6,181.0,18.0,"TRUMP, DONALD J.","BIDEN, JOSEPH R. JR",JOSEPH BIDEN,DONALD TRUMP,0.4202645,0.3988269047549193,0.447996254026727,0.5052195344537809
2020,IOWA,0.4581673691536295,3046355.0,4.1,54.5,38.0,"TRUMP, DONALD J.","BIDEN, JOSEPH R. JR",JOSEPH BIDEN,DONALD TRUMP,0.4630991,0.4493645215487965,0.5295935192810017,0.5484877778946735
2020,KANSAS,0.4250657174436865,2853118.0,6.1,34.9,42.0,"TRUMP, DONALD J.","BIDEN, JOSEPH R. JR",JOSEPH BIDEN,DONALD TRUMP,0.4089531,0.3888852965739333,0.3888667325474694,0.4238772418109056
2020,KENTUCKY,0.3679989709973703,4339367.0,7.4,109.9,24.0,"TRUMP, DONALD J.","BIDEN, JOSEPH R. JR",JOSEPH BIDEN,DONALD TRUMP,0.3973639,0.3432937098249013,0.3845722760619509,0.4176657241229539
2020,LOUISIANA,0.4053555954370895,4533372.0,1.4,104.9,26.0,"TRUMP, DONALD J.","BIDEN, JOSEPH R. JR",JOSEPH BIDEN,DONALD TRUMP,0.3701124,0.3982832276219221,0.4125317438588602,0.4054282583841463
2020,MAINE,0.5467040458200397,1328361.0,4.2,43.1,40.0,"TRUMP, DONALD J.","BIDEN, JOSEPH R. JR",JOSEPH BIDEN,DONALD TRUMP,0.5331518,0.5159679112916253,0.5785992139357711,0.588295249834076
2020,MARYLAND,0.6702904704709234,5773552.0,9.0,594.8,7.0,"TRUMP, DONALD J.","BIDEN, JOSEPH R. JR",JOSEPH BIDEN,DONALD TRUMP,0.6302029,0.6401099550856516,0.6332172578690598,0.6293008729288553
2020,MASSACHUSETTS,0.6711554954014815,6547629.0,3.1,839.4,5.0,"TRUMP, DONALD J.","BIDEN, JOSEPH R. JR",JOSEPH BIDEN,DONALD TRUMP,0.6436328,0.646512786896295,0.6178568074906001,0.6319707821335295
2020,MICHIGAN,0.5141355934440947,9883640.0,-0.6,174.8,19.0,"TRUMP, DONALD J.","BIDEN, JOSEPH R. JR",JOSEPH BIDEN,DONALD TRUMP,0.5117806,0.4988233178303845,0.5480053207117788,0.5837130157615452
2020,MINNESOTA,0.5363951364856667,5303925.0,7.8,66.6,33.0,"TRUMP, DONALD J.","BIDEN, JOSEPH R. JR",JOSEPH BIDEN,DONALD TRUMP,0.5186992,0.5083169370718048,0.5394122646169819,0.5522937499539273
2020,MISSISSIPPI,0.4161501417261114,2967297.0,4.3,63.2,34.0,"TRUMP, DONALD J.","BIDEN, JOSEPH R. JR",JOSEPH BIDEN,DONALD TRUMP,0.3949166,0.4091015267593994,0.3949166,0.4335806900713616
2020,MISSOURI,0.4216417935559855,5988927.0,7.0,87.1,30.0,"TRUMP, DONALD J.","BIDEN, JOSEPH R. JR",JOSEPH BIDEN,DONALD TRUMP,0.4360328,0.4018143900443393,0.4522133324662002,0.4993242085032335
2020,MONTANA,0.4160281990795189,989415.0,9.7,6.8,50.0,"TRUMP, DONALD J.","BIDEN, JOSEPH R. JR",JOSEPH BIDEN,DONALD TRUMP,0.4534418,0.3889033568297556,0.4296576813611854,0.4883059671605927
2020,NEBRASKA,0.4021594775339827,1826341.0,6.7,23.8,45.0,"TRUMP, DONALD J.","BIDEN, JOSEPH R. JR",JOSEPH BIDEN,DONALD TRUMP,0.4238914,0.3645232588682243,0.3887060973177463,0.4239092557783436
2020,NEVADA,0.512231173400438,2700551.0,35.1,24.6,44.0,"TRUMP, DONALD J.","BIDEN, JOSEPH R. JR",JOSEPH BIDEN,DONALD TRUMP,0.4962386,0.512937094199852,0.5340754216334653,0.563867381251961
2020,NEW HAMPSHIRE,0.5374834772159505,1316470.0,6.5,147.0,23.0,"TRUMP, DONALD J.","BIDEN, JOSEPH R. JR",JOSEPH BIDEN,DONALD TRUMP,0.5390454,0.501970284423807,0.528337519782581,0.548685411201095
2020,NEW JERSEY,0.5807128358679484,8791894.0,4.5,1195.5,2.0,"TRUMP, DONALD J.","BIDEN, JOSEPH R. JR",JOSEPH BIDEN,DONALD TRUMP,0.5835078,0.5728419014290129,0.5895196555058577,0.5786462987142394
2020,NEW MEXICO,0.5551849015171975,2059179.0,13.2,17.0,47.0,"TRUMP, DONALD J.","BIDEN, JOSEPH R. JR",JOSEPH BIDEN,DONALD TRUMP,0.5381614,0.5465079493432411,0.5529520464690869,0.5766490001879759
2020,NEW YORK,0.6171683489301224,19378102.0,2.1,411.2,9.0,"TRUMP, DONALD J.","BIDEN, JOSEPH R. JR",JOSEPH BIDEN,DONALD TRUMP,0.6221193,0.6341150649977537,0.6604269487027739,0.6576385737978426
2020,NORTH CAROLINA,0.4931581746681328,9535483.0,18.5,196.1,17.0,"TRUMP, DONALD J.","BIDEN, JOSEPH R. JR",JOSEPH BIDEN,DONALD TRUMP,0.4890633,0.4809625419628128,0.48965965096995,0.5016596330006732
2020,NORTH DAKOTA,0.3278259157710337,672591.0,4.7,9.7,49.0,"TRUMP, DONALD J.","BIDEN, JOSEPH R. JR",JOSEPH BIDEN,DONALD TRUMP,0.3858265999999999,0.3019075710348025,0.3988879171108827,0.4559134371803188
2020,OHIO,0.4592330235229728,11536504.0,1.6,282.3,12.0,"TRUMP, DONALD J.","BIDEN, JOSEPH R. JR",JOSEPH BIDEN,DONALD TRUMP,0.4676865,0.4573231542286409,0.5151405676924949,0.5233384076225412
2020,OKLAHOMA,0.3305996050309349,3751351.0,8.7,54.7,37.0,"TRUMP, DONALD J.","BIDEN, JOSEPH R. JR",JOSEPH BIDEN,DONALD TRUMP,0.3614497,0.3069526276167186,0.3322768025698344,0.343549188773065
2020,OREGON,0.5830715698544173,3831074.0,12.0,39.9,41.0,"TRUMP, DONALD J.","BIDEN, JOSEPH R. JR",JOSEPH BIDEN,DONALD TRUMP,0.5860911999999999,0.5615583894505436,0.5627116717874738,0.5841372117722718
2020,PENNSYLVANIA,0.5058920525934906,12702379.0,3.4,283.9,11.0,"TRUMP, DONALD J.","BIDEN, JOSEPH R. JR",JOSEPH BIDEN,DONALD TRUMP,0.5022,0.4962446419250984,0.5273193400189182,0.5522970381548445
2020,RHODE ISLAND,0.6059935988395926,1052567.0,0.4,1018.1,4.0,"TRUMP, DONALD J.","BIDEN, JOSEPH R. JR",JOSEPH BIDEN,DONALD TRUMP,0.6288512,0.5831070409265982,0.6401674597888212,0.6419813750914577
2020,SOUTH CAROLINA,0.440733912504179,4625364.0,15.3,153.9,22.0,"TRUMP, DONALD J.","BIDEN, JOSEPH R. JR",JOSEPH BIDEN,DONALD TRUMP,0.4449876,0.4253974363947598,0.4469174529543462,0.4545557081079087
2020,SOUTH DAKOTA,0.365652201383185,814180.0,7.9,10.7,48.0,"TRUMP, DONALD J.","BIDEN, JOSEPH R. JR",JOSEPH BIDEN,DONALD TRUMP,0.3904822,0.3402814192056875,0.4078150086180476,0.4570429276588462
2020,TENNESSEE,0.3817222962793364,6346105.0,11.5,153.9,21.0,"TRUMP, DONALD J.","BIDEN, JOSEPH R. JR",JOSEPH BIDEN,DONALD TRUMP,0.4098734,0.3637565695473801,0.3964892847370595,0.4236852819764554
2020,TEXAS,0.4716927876322047,25145561.0,20.6,96.3,28.0,"TRUMP, DONALD J.","BIDEN, JOSEPH R. JR",JOSEPH BIDEN,DONALD TRUMP,0.4746643,0.4528677442202801,0.4199210278489361,0.4406406324905928
2020,UTAH,0.3930639487814836,2763885.0,23.8,33.6,43.0,"TRUMP, DONALD J.","BIDEN, JOSEPH R. JR",JOSEPH BIDEN,DONALD TRUMP,0.4209312,0.3761710165458871,0.2537381110485252,0.3547363862725993
2020,VERMONT,0.6829918655280656,625741.0,2.8,67.9,32.0,"TRUMP, DONALD J.","BIDEN, JOSEPH R. JR",JOSEPH BIDEN,DONALD TRUMP,0.6637385,0.6518642632382037,0.6824725882639062,0.688991817393381
2020,VIRGINIA,0.551546869993999,8001024.0,13.0,202.6,16.0,"TRUMP, DONALD J.","BIDEN, JOSEPH R. JR",JOSEPH BIDEN,DONALD TRUMP,0.537412,0.528263762771547,0.5196737668876448,0.5318258440612755
2020,WASHINGTON,0.599255031847907,6724540.0,14.1,101.2,27.0,"TRUMP, DONALD J.","BIDEN, JOSEPH R. JR",JOSEPH BIDEN,DONALD TRUMP,0.5934201,0.5878693120006476,0.5762829827062185,0.5875202680210895
2020,WEST VIRGINIA,0.3020146768607797,1852994.0,2.5,77.1,31.0,"TRUMP, DONALD J.","BIDEN, JOSEPH R. JR",JOSEPH BIDEN,DONALD TRUMP,0.3349125,0.2783894774870422,0.3632570236795726,0.4332625623286275
2020,WISCONSIN,0.5031906326653399,5686986.0,6.0,105.0,25.0,"TRUMP, DONALD J.","BIDEN, JOSEPH R. JR",JOSEPH BIDEN,DONALD TRUMP,0.5212642000000001,0.4959201096197028,0.5346342998287241,0.5705567824781841
2020,WYOMING,0.275195656244149,563626.0,14.1,5.8,51.0,"TRUMP, DONALD J.","BIDEN, JOSEPH R. JR",JOSEPH BIDEN,DONALD TRUMP,0.3081486,0.2429468037084621,0.3081486,0.3343797664490409
